objectid,filename,youtubeid,vimeoid,title,creator,date,description,subject,,location,latitude,longitude,source,identifier,type,format,language,rights,rightsstatement
coll15784,,http://pinakes.irht.cnrs.fr/notices/cote/19363/,https://www.loc.gov/item/00271052534-ma/,Vatopedi  1219,,6th|7th|8th|9th|10th|11th,,Bible,,Mt. Athos,,,,,,,,,
coll15785,,http://pinakes.irht.cnrs.fr/notices/cote/19632/,https://www.loc.gov/item/00271052522-ma/,Vatopedi  1488,,11th,,Sticherarion,,Mt. Athos,,,,,,,,,
coll15786,,http://pinakes.irht.cnrs.fr/notices/cote/19671/,https://www.loc.gov/item/00271052510-ma/,Vatopedi  1527,,15th,,Psalter,,Mt. Athos,,,,,,,,,
coll15787,,http://pinakes.irht.cnrs.fr/notices/cote/18164/,https://www.loc.gov/item/00271052029-ma/,Vatopedi  17,,12th|13th|14th,,Bible|Theology,,Mt. Athos,,,,,,,,,
coll15788,,http://pinakes.irht.cnrs.fr/notices/cote/18388/,https://www.loc.gov/item/0027105192A-ma/,Vatopedi  244,,13th,,Bible|Theology,Theophylact of Ochrid,Mt. Athos,,,,,,,,,
coll15789,,http://pinakes.irht.cnrs.fr/notices/cote/18389/,https://www.loc.gov/item/00271051931-ma/,Vatopedi  245,,12th|13th|14th,,Theology,Theophylact of Ochrid,Mt. Athos,,,,,,,,,
coll15790,,http://pinakes.irht.cnrs.fr/notices/cote/18391/,https://www.loc.gov/item/00271051943-ma/,Vatopedi  247,,14th,,Theology,Theophylact of Ochrid,Mt. Athos,,,,,,,,,
coll15791,,http://pinakes.irht.cnrs.fr/notices/cote/18430/,https://www.loc.gov/item/00271051955-ma/,Vatopedi  286,,13th,,Theology,,Mt. Athos,,,,,,,,,
coll15792,,http://pinakes.irht.cnrs.fr/notices/cote/18477/,https://www.loc.gov/item/00271051967-ma/,Vatopedi  333,,11th,,Theology,John Chrysostom,Mt. Athos,,,,,,,,,
coll15793,,http://pinakes.irht.cnrs.fr/notices/cote/18592/,https://www.loc.gov/item/0010905592A-ma/,Vatopedi  448,,18th,,Theology,,Mt. Athos,,,,,,,,,
coll15794,,http://pinakes.irht.cnrs.fr/notices/cote/18744/,https://www.loc.gov/item/00271052017-ma/,Vatopedi  600,,11th,,Bible|Old Testament|Theology,Theodoret Bishop of Cyrrhus,Mt. Athos,,,,,,,,,
coll15795,,http://pinakes.irht.cnrs.fr/notices/cote/18780/,https://www.loc.gov/item/00271052005-ma/,Vatopedi  636,,15th,,Theology|Saints lives,John Chrysostom|Michael Psellus,Mt. Athos,,,,,,,,,
coll15796,,http://pinakes.irht.cnrs.fr/notices/cote/18799/,https://www.loc.gov/item/00271051992-ma/,Vatopedi  655,,13th,,Geography,Ptolemy|Strabo,Mt. Athos,,,,,,,,,
coll15797,,http://pinakes.irht.cnrs.fr/notices/cote/18221/,https://www.loc.gov/item/00271051980-ma/,Vatopedi  74,,12th,,Saints lives,,Mt. Athos,,,,,,,,,
coll15798,,http://pinakes.irht.cnrs.fr/notices/cote/18906/,https://www.loc.gov/item/0027105208a-ma/,Vatopedi  762,,12th,,Psalter|Bible,,Mt. Athos,,,,,,,,,
coll15799,,http://pinakes.irht.cnrs.fr/notices/cote/18996/,https://www.loc.gov/item/00271052078-ma/,Vatopedi  852,,13th,,Bible,,Mt. Athos,,,,,,,,,
coll15800,,http://pinakes.irht.cnrs.fr/notices/cote/18997/,https://www.loc.gov/item/00271052066-ma/,Vatopedi  853,,10th|11th,,Bible,,Mt. Athos,,,,,,,,,
coll15801,,http://pinakes.irht.cnrs.fr/notices/cote/19001/,https://www.loc.gov/item/00271052054-ma/,Vatopedi  857,,11th|12th,,Bible,,Mt. Athos,,,,,,,,,
coll15802,,http://pinakes.irht.cnrs.fr/notices/cote/19003/,https://www.loc.gov/item/00271052042-ma/,Vatopedi  859,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15803,,http://pinakes.irht.cnrs.fr/notices/cote/19005/,https://www.loc.gov/item/00271052030-ma/,Vatopedi  861,,12th|13th|14th,,Bible,,Mt. Athos,,,,,,,,,
coll15804,,http://pinakes.irht.cnrs.fr/notices/cote/19009/,https://www.loc.gov/item/00271052091-ma/,Vatopedi  865,,11th|12th,,Bible,,Mt. Athos,,,,,,,,,
coll15805,,http://pinakes.irht.cnrs.fr/notices/cote/19010/,https://www.loc.gov/item/00271052108-ma/,Vatopedi  866,,12th,,Bible,,Mt. Athos,,,,,,,,,
coll15806,,http://pinakes.irht.cnrs.fr/notices/cote/19023/,https://www.loc.gov/item/0027105211a-ma/,Vatopedi  879,,12th,,Bible,,Mt. Athos,,,,,,,,,
coll15807,,http://pinakes.irht.cnrs.fr/notices/cote/19028/,https://www.loc.gov/item/00271052121-ma/,Vatopedi  884,,11th|12th,,Bible,,Mt. Athos,,,,,,,,,
coll15808,,http://pinakes.irht.cnrs.fr/notices/cote/19029/,https://www.loc.gov/item/00271052133-ma/,Vatopedi  885,,11th|12th,,Bible,,Mt. Athos,,,,,,,,,
coll15809,,http://pinakes.irht.cnrs.fr/notices/cote/19032/,https://www.loc.gov/item/00271052145-ma/,Vatopedi  888,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15810,,http://pinakes.irht.cnrs.fr/notices/cote/19034/,https://www.loc.gov/item/00271052200-ma/,Vatopedi  890,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15811,,http://pinakes.irht.cnrs.fr/notices/cote/19035/,https://www.loc.gov/item/00271052194-ma/,Vatopedi  891,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15812,,http://pinakes.irht.cnrs.fr/notices/cote/19040/,https://www.loc.gov/item/00271052182-ma/,Vatopedi  896,,13th,,Bible,,Mt. Athos,,,,,,,,,
coll15813,,http://pinakes.irht.cnrs.fr/notices/cote/19041/,https://www.loc.gov/item/00271052170-ma/,Vatopedi  897,,12th|13th|14th,,Bible,,Mt. Athos,,,,,,,,,
coll15814,,http://pinakes.irht.cnrs.fr/notices/cote/19042/,https://www.loc.gov/item/00271052169-ma/,Vatopedi  898,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15815,,http://pinakes.irht.cnrs.fr/notices/cote/19044/,https://www.loc.gov/item/00271052157-ma/,Vatopedi  900,,11th|12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15816,,http://pinakes.irht.cnrs.fr/notices/cote/19045/,https://www.loc.gov/item/00271052212-ma/,Vatopedi  901,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15817,,http://pinakes.irht.cnrs.fr/notices/cote/19046/,https://www.loc.gov/item/00271052224-ma/,Vatopedi  902,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15818,,http://pinakes.irht.cnrs.fr/notices/cote/19048/,https://www.loc.gov/item/00271052236-ma/,Vatopedi  904,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15819,,http://pinakes.irht.cnrs.fr/notices/cote/19050/,https://www.loc.gov/item/00271052248-ma/,Vatopedi  906,,12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15820,,http://pinakes.irht.cnrs.fr/notices/cote/19053/,https://www.loc.gov/item/0027105225A-ma/,Vatopedi  909,,12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15821,,http://pinakes.irht.cnrs.fr/notices/cote/19055/,https://www.loc.gov/item/00271052261-ma/,Vatopedi  911,,13th,,Bible,,Mt. Athos,,,,,,,,,
coll15822,,http://pinakes.irht.cnrs.fr/notices/cote/19061/,https://www.loc.gov/item/00271052327-ma/,Vatopedi  917,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15823,,http://pinakes.irht.cnrs.fr/notices/cote/19063/,https://www.loc.gov/item/00271052315-ma/,Vatopedi  919,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15824,,http://pinakes.irht.cnrs.fr/notices/cote/19064/,https://www.loc.gov/item/00271052303-ma/,Vatopedi  920,,13th,,Bible,,Mt. Athos,,,,,,,,,
coll15825,,http://pinakes.irht.cnrs.fr/notices/cote/19065/,https://www.loc.gov/item/00271052297-ma/,Vatopedi  921,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15826,,http://pinakes.irht.cnrs.fr/notices/cote/19068/,https://www.loc.gov/item/00271052285-ma/,Vatopedi  924,,11th|12th,,Bible,,Mt. Athos,,,,,,,,,
coll15827,,http://pinakes.irht.cnrs.fr/notices/cote/19069/,https://www.loc.gov/item/00271052273-ma/,Vatopedi  925,,12th,,Bible,,Mt. Athos,,,,,,,,,
coll15828,,http://pinakes.irht.cnrs.fr/notices/cote/19070/,https://www.loc.gov/item/00271052339-ma/,Vatopedi  926,,12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15829,,http://pinakes.irht.cnrs.fr/notices/cote/19073/,https://www.loc.gov/item/00271052340-ma/,Vatopedi  929,,12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15830,,http://pinakes.irht.cnrs.fr/notices/cote/19074/,https://www.loc.gov/item/00271052352-ma/,Vatopedi  930,,13th|14th,,Bible,,Mt. Athos,,,,,,,,,
coll15831,,http://pinakes.irht.cnrs.fr/notices/cote/19076/,https://www.loc.gov/item/00271052364-ma/,Vatopedi  932,,11th|12th,,Bible,,Mt. Athos,,,,,,,,,
coll15832,,http://pinakes.irht.cnrs.fr/notices/cote/19079/,https://www.loc.gov/item/00271052376-ma/,Vatopedi  935,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15833,,http://pinakes.irht.cnrs.fr/notices/cote/19080/,https://www.loc.gov/item/00271052388-ma/,Vatopedi  936,,11th|12th|13th|14th,,Bible,,Mt. Athos,,,,,,,,,
coll15834,,http://pinakes.irht.cnrs.fr/notices/cote/19082/,https://www.loc.gov/item/00271052443-ma/,Vatopedi  938,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15835,,http://pinakes.irht.cnrs.fr/notices/cote/19083/,https://www.loc.gov/item/00271052431-ma/,Vatopedi  939,,12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15836,,http://pinakes.irht.cnrs.fr/notices/cote/19088/,https://www.loc.gov/item/0027105242A-ma/,Vatopedi  944,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15837,,http://pinakes.irht.cnrs.fr/notices/cote/19090/,https://www.loc.gov/item/00271052418-ma/,Vatopedi  946,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15838,,http://pinakes.irht.cnrs.fr/notices/cote/19093/,https://www.loc.gov/item/00271052406-ma/,Vatopedi  949,,10th,,Bible,,Mt. Athos,,,,,,,,,
coll15839,,http://pinakes.irht.cnrs.fr/notices/cote/19094/,https://www.loc.gov/item/0027105239A-ma/,Vatopedi  950,,11th|12th|13th|14th,,Bible,,Mt. Athos,,,,,,,,,
coll15840,,http://pinakes.irht.cnrs.fr/notices/cote/19103/,https://www.loc.gov/item/00271052455-ma/,Vatopedi  959,,15th,,Bible,,Mt. Athos,,,,,,,,,
coll15841,,http://pinakes.irht.cnrs.fr/notices/cote/19104/,https://www.loc.gov/item/00271052467-ma/,Vatopedi  960,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15842,,http://pinakes.irht.cnrs.fr/notices/cote/19106/,https://www.loc.gov/item/00271052479-ma/,Vatopedi  962,,13th,,Bible,,Mt. Athos,,,,,,,,,
coll15843,,http://pinakes.irht.cnrs.fr/notices/cote/19110/,https://www.loc.gov/item/00271052480-ma/,Vatopedi  966,,13th,,Bible,,Mt. Athos,,,,,,,,,
coll15844,,http://pinakes.irht.cnrs.fr/notices/cote/19113/,https://www.loc.gov/item/00271052492-ma/,Vatopedi  969,,11th|12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15845,,http://pinakes.irht.cnrs.fr/notices/cote/19116/,https://www.loc.gov/item/00271052509-ma/,Vatopedi  972,,11th,,Bible,,Mt. Athos,,,,,,,,,
coll15846,,http://pinakes.irht.cnrs.fr/notices/cote/19120/,https://www.loc.gov/item/00271052558-ma/,Vatopedi  976,,12th|13th,,Bible,,Mt. Athos,,,,,,,,,
coll15847,,http://pinakes.irht.cnrs.fr/notices/cote/19122/,https://www.loc.gov/item/00271052546-ma/,Vatopedi  978,,14th,,Bible,,Mt. Athos,,,,,,,,,
coll15848,,https://pinakes.irht.cnrs.fr/notices/cote/1097/,http://www.csntm.org/Manuscript/View/GA_807,Vivliothēkē tēs Voulēs Ms. 1,,12th,,Bible|Theology,,Athens,,,,,,,,,
coll15849,,https://pinakes.irht.cnrs.fr/notices/cote/1278/,http://www.csntm.org/Manuscript/View/GA_2313,Vivliothēkē tēs Voulēs Ms. 182,,11th,,Bible,,Athens,,,,,,,,,
coll15850,,https://pinakes.irht.cnrs.fr/notices/cote/1098/,http://www.csntm.org/manuscript/View/GA_804,Vivliothēkē tēs Voulēs Ms. 2,,11th,,Bible,,Athens,,,,,,,,,
coll15851,,https://pinakes.irht.cnrs.fr/notices/cote/1099/,http://www.csntm.org/Manuscript/View/GA_806,Vivliothēkē tēs Voulēs Ms. 3,,14th,,Bible,,Athens,,,,,,,,,
coll15852,,https://pinakes.irht.cnrs.fr/notices/cote/1339/,http://www.csntm.org/Manuscript/View/GA_805,Vivliothēkē tēs Voulēs Ms. 351,,12th,,Bible,,Athens,,,,,,,,,
coll15853,,https://pinakes.irht.cnrs.fr/notices/cote/1100/,http://www.csntm.org/Manuscript/View/GA_2097x,Vivliothēkē tēs Voulēs Ms. 4,,11th,,Bible|Theology,,Athens,,,,,,,,,
coll15854,,https://pinakes.irht.cnrs.fr/notices/cote/1140/,http://www.csntm.org/Manuscript/View/GA_2096,Vivliothēkē tēs Voulēs Ms. 44,,12th,,Bible,,Athens,,,,,,,,,
coll15855,,https://pinakes.irht.cnrs.fr/notices/cote/1141/,http://www.csntm.org/manuscript/View/GA_2049,Vivliothēkē tēs Voulēs Ms. 45,,16th,,Bible,,Athens,,,,,,,,,
coll15856,,https://pinakes.irht.cnrs.fr/notices/cote/1103/,http://www.csntm.org/Manuscript/View/GA_Lect_450,Vivliothēkē tēs Voulēs Ms. 7,,12th,,Bible,,Athens,,,,,,,,,
coll15857,,,https://thedigitalwalters.org/Data/WaltersManuscripts/html/TL2022131/,Walters Art Museum TL 2022.13.1,,16th,,Saints lives|Romance|Illuminations,,Baltimore,,,,,,,,,
coll15858,https://thedigitalwalters.org/Data/WaltersManuscripts/html/W354/description.html,https://pinakes.irht.cnrs.fr/notices/cote/8840/,https://thedigitalwalters.org/Data/WaltersManuscripts/html/W354/,Walters Art Museum W 354,,15th|16th,,History,Thucydides,Baltimore,,,,,,,,,
coll15859,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W520/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8842,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W520/,Walters Art Museum W 520,,10th,,Liturgy,,Baltimore,,,,,,,,,
coll15860,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W521/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8843,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W521/,Walters Art Museum W 521,,11th,,Bible,,Baltimore,,,,,,,,,
coll15861,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W522/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8844,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W522/,Walters Art Museum W 522,,11th,,Bible,,Baltimore,,,,,,,,,
coll15862,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W523/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8845,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W523/,Walters Art Museum W 523,,10th,,Bible,,Baltimore,,,,,,,,,
coll15863,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W524/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8846,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W524/,Walters Art Museum W 524,,10th,,Bible,,Baltimore,,,,,,,,,
coll15864,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W525/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8847,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W525/,Walters Art Museum W 525,,13th|14th,,Bible,,Baltimore,,,,,,,,,
coll15865,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W526/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8848,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W526/,Walters Art Museum W 526,,13th,,Bible,,Baltimore,,,,,,,,,
coll15866,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W527/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8849,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W527/,Walters Art Museum W 527,,10th|11th,,Bible,,Baltimore,,,,,,,,,
coll15867,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W528/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8850,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W528/,Walters Art Museum W 528,,13th,,Bible,,Baltimore,,,,,,,,,
coll15868,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W529/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8851,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W529/,Walters Art Museum W 529,,11th,,Bible,,Baltimore,,,,,,,,,
coll15869,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530A/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8852,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530A/,Walters Art Museum W 530a,,11th,,Bible,,Baltimore,,,,,,,,,
coll15870,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530B/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8853,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530B/,Walters Art Museum W 530b,,11th,,Bible,,Baltimore,,,,,,,,,
coll15871,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530C/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8854,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530C/,Walters Art Museum W 530c,,11th,,Bible,,Baltimore,,,,,,,,,
coll15872,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530D-E/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8855,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530D-E/,Walters Art Museum W 530d-e,,12th,,Bible,,Baltimore,,,,,,,,,
coll15873,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530F-G/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8856,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W530F-G/,Walters Art Museum W 530f-g,,13th,,Bible,,Baltimore,,,,,,,,,
coll15874,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W531/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8857,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W531/,Walters Art Museum W 531,,12th,,Bible,,Baltimore,,,,,,,,,
coll15875,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W532/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8858,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W532/,Walters Art Museum W 532,,11th,,Bible,,Baltimore,,,,,,,,,
coll15876,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W533/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8859,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W533/,Walters Art Museum W 533,,12th|13th|14th|15th,,Bible,,Baltimore,,,,,,,,,
coll15877,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W534/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8860,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W534/,Walters Art Museum W 534,,15th,,Liturgy,,Baltimore,,,,,,,,,
coll15878,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W535/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8861,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W535/,Walters Art Museum W 535,,16th,,Liturgy,,Baltimore,,,,,,,,,
coll15879,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W536/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8862,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W536/,Walters Art Museum W 536,,16th,,Liturgy,,Baltimore,,,,,,,,,
coll15880,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W733/description.html,http://pinakes.irht.cnrs.fr/notices/cote/id/8863,http://thedigitalwalters.org/Data/WaltersManuscripts/html/W733/,Walters Art Museum W 733,,13th|14th,,Liturgy,,Baltimore,,,,,,,,,
coll15881,,http://pinakes.irht.cnrs.fr/notices/cote/id/62850,http://digital.wlb-stuttgart.de/purl/bsz367138905,Württembergische Landesbibliothek  Cod.poet.et.phil.fol. 5,,15th,,,Homer,Stuttgart,,,,,,,,,
coll15882,,,http://brbl-dl.library.yale.edu/vufind/Record/3445291,Yale U. Library Beinecke GEN MSS MUSIC MISC VOLUME 33,,18th,,Liturgy,,New Haven,,,,,,,,,
coll15883,,http://pinakes.irht.cnrs.fr/notices/cote/id/46563,http://brbl-dl.library.yale.edu/vufind/Record/3793746,Yale U. Library Beinecke MS 1088,,12th,,Theology,John Chrysostom,New Haven,,,,,,,,,
coll15884,,http://pinakes.irht.cnrs.fr/notices/cote/46564/,http://brbl-dl.library.yale.edu/vufind/Record/3875406,Yale U. Library Beinecke MS 1097,,11th|12th|13th|14th,,Liturgy,,New Haven,,,,,,,,,
coll15885,,http://pinakes.irht.cnrs.fr/notices/cote/46565/,http://brbl-dl.library.yale.edu/vufind/Record/3440691,Yale U. Library Beinecke MS 1105,,16th,,Index codicum,,New Haven,,,,,,,,,
coll15886,,http://pinakes.irht.cnrs.fr/notices/cote/id/46566,http://brbl-dl.library.yale.edu/vufind/Record/3953086,Yale U. Library Beinecke MS 1111,,11th,,Gospel lectionary|Bible,,New Haven,,,,,,,,,
coll15887,,http://pinakes.irht.cnrs.fr/notices/cote/id/46567,http://brbl-dl.library.yale.edu/vufind/Record/3807659,Yale U. Library Beinecke MS 1114,,10th,,Bible,,New Haven,,,,,,,,,
coll15888,,http://pinakes.irht.cnrs.fr/notices/cote/id/46568,http://brbl-dl.library.yale.edu/vufind/Record/3445989,Yale U. Library Beinecke MS 1121,,13th|14th,,Medicine,,New Haven,,,,,,,,,
coll15889,,http://pinakes.irht.cnrs.fr/notices/cote/id/46569,http://brbl-dl.library.yale.edu/vufind/Record/3953089,Yale U. Library Beinecke MS 1124,,15th,,Heirmologion,,New Haven,,,,,,,,,
coll15890,,http://pinakes.irht.cnrs.fr/notices/cote/id/46570,http://brbl-dl.library.yale.edu/vufind/Record/3807682,Yale U. Library Beinecke MS 1139,,12th,,Grammar,Priscian,New Haven,,,,,,,,,
coll15891,,https://pinakes.irht.cnrs.fr/notices/cote/46571/,https://collections.library.yale.edu/catalog/10034506,Yale U. Library Beinecke MS 1145,,10th,,Bible|Illuminations,,New Haven,,,,,,,,,
coll15892,,https://pinakes.irht.cnrs.fr/notices/cote/72907/,https://collections.library.yale.edu/catalog/11173513,Yale U. Library Beinecke MS 1155,,14th,,Liturgy,,New Haven,,,,,,,,,
coll15893,,http://pinakes.irht.cnrs.fr/notices/cote/id/46573,http://brbl-dl.library.yale.edu/vufind/Record/3877531,Yale U. Library Beinecke MS 1180,,13th,,Bible|Gospel lectionary,,New Haven,,,,,,,,,
coll15894,,http://pinakes.irht.cnrs.fr/notices/cote/id/46479,http://brbl-dl.library.yale.edu/vufind/Record/3436622,Yale U. Library Beinecke MS 150,,11th,,Bible,,New Haven,,,,,,,,,
